drug	pathway	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	mean					Curcumin
Diffractaic Acid	KEGG_hsa04024	0.764609635	0.751561642	0.756792307	0.346426249	0.665361643	0.692716599	0.759173512	0.626217604	0.82539171	0.258797675	0.699248791	0.700039089	0.649069905	0.60797888	0.74927479	0.656844002					
Diffractaic Acid	KEGG_hsa04371	0.74702549	0.689713955	0.724462032	0.385497928	0.666134834	0.640386164	0.630817354	0.632352531	0.735597372	0.386527836	0.624955237	0.612071455	0.624791026	0.603576779	0.721255124	0.628344341					
Diffractaic Acid	KEGG_hsa00511	0.110334441	0.082783841	0.128382385	0.022085873	0.127612814	0.144164205	0.233764485	0.07692191	0.139117792	0.127089888	0.063025884	0.191846579	0.111552775	0.174043402	0.160139382	0.126191044					
Diffractaic Acid	KEGG_hsa04330	0.20510827	0.18052423	0.232426956	0.071646698	0.175558522	0.160769537	0.162172213	0.109558843	0.253709078	0.120785885	0.157455772	0.231809676	0.209974065	0.171771005	0.208340451	0.17677408					
Diffractaic Acid	KEGG_hsa05030	0.345199466	0.389943004	0.37108618	0.156039938	0.332743913	0.401725203	0.432908148	0.350188732	0.49850589	0.214558676	0.406962782	0.397440493	0.38006708	0.187980071	0.403542429	0.351259467					
Diffractaic Acid	KEGG_hsa00232	0.122600809	0.126916826	0.159169406	0.06981533	0.21797137	0.156798482	0.150191367	0.151803046	0.255636632	0.119149901	0.18119511	0.124680117	0.267118573	0.20616214	0.225754529	0.168997576					
Diffractaic Acid	KEGG_hsa04913	0.4427782	0.462425321	0.57321173	0.252658188	0.38424024	0.426710784	0.489302576	0.509405792	0.619630694	0.339453936	0.377340794	0.424299866	0.433951706	0.374172509	0.412261307	0.434789576					
Diffractaic Acid	KEGG_hsa04916	0.537671983	0.57662195	0.580156982	0.287707061	0.426212192	0.458777159	0.465113938	0.401455402	0.67242533	0.336288542	0.410616308	0.541914046	0.531983197	0.480646282	0.547850907	0.483696085					
Diffractaic Acid	KEGG_hsa05223	0.657462895	0.714463234	0.734961569	0.452248544	0.638606131	0.706329167	0.72777015	0.669370353	0.753059208	0.647049189	0.61495918	0.721276402	0.656231403	0.677464783	0.755882442	0.67514231					
Diffractaic Acid	KEGG_hsa04211	0.663886487	0.647039652	0.649830401	0.360919058	0.569846451	0.652893364	0.647216082	0.654031694	0.778793812	0.545566738	0.633313358	0.611983478	0.733192325	0.709455192	0.699929059	0.637193143					
Diffractaic Acid	KEGG_hsa00260	0.329293609	0.093784489	0.122707084	0.032931466	0.252813756	0.073958106	0.185825735	0.128051177	0.364554226	0.08528953	0.137621686	0.177245215	0.113524914	0.077680476	0.298361748	0.164909548					
Diffractaic Acid	KEGG_hsa04145	0.510706067	0.372493416	0.355012059	0.196995214	0.338318527	0.249613896	0.374656469	0.352398008	0.502773285	0.27500701	0.360776067	0.37474072	0.289807409	0.439463824	0.312572092	0.353688937					
Diffractaic Acid	KEGG_hsa00760	0.1450589	0.107978709	0.11626289	0.032298978	0.137545735	0.077888206	0.220976636	0.09969905	0.146395266	0.088318773	0.105558179	0.188620105	0.058224425	0.121543661	0.30597803	0.130156503					
Diffractaic Acid	KEGG_hsa05140	0.70538801	0.760493517	0.777476847	0.525436461	0.747528076	0.756427407	0.770502806	0.713115931	0.795945168	0.562793791	0.658423007	0.718936622	0.775679052	0.680523098	0.787689924	0.715757314					
Diffractaic Acid	KEGG_hsa04932	0.832016051	0.807939947	0.74680835	0.459935188	0.728071392	0.786473513	0.844352543	0.790502429	0.82632339	0.595177174	0.756112456	0.754544139	0.777737021	0.784878492	0.845583081	0.755763678					
Diffractaic Acid	KEGG_hsa00830	0.509648144	0.59605211	0.60208869	0.229788259	0.475569099	0.538641512	0.582565486	0.510865211	0.602679014	0.253771991	0.517617762	0.528316736	0.447763324	0.390741408	0.512676001	0.48658565					
Diffractaic Acid	KEGG_hsa04920	0.622353733	0.701538503	0.646322787	0.344942719	0.586467147	0.647820354	0.692149997	0.644634247	0.715770841	0.543254912	0.654435754	0.618430138	0.67924571	0.56709367	0.725280702	0.625982747					
Diffractaic Acid	KEGG_hsa00970	0.257324815	0.073284611	0.155655429	0.091838159	0.15575783	0.085536323	0.199162379	0.092062131	0.197081491	0.079386376	0.095348209	0.181387469	0.105388634	0.263849795	0.362821549	0.15972568					
Diffractaic Acid	KEGG_hsa05222	0.652513325	0.696847439	0.733389497	0.37484622	0.679935992	0.736530662	0.760601103	0.740761876	0.75244844	0.529880881	0.68245542	0.645706177	0.655688167	0.719556391	0.766750395	0.675194132					
Diffractaic Acid	KEGG_hsa04540	0.567202568	0.547764659	0.57704246	0.244548678	0.428477883	0.450217158	0.555872381	0.577184319	0.599471271	0.386911631	0.562758505	0.498880059	0.523884058	0.635446429	0.564058781	0.514648056					
Diffractaic Acid	KEGG_hsa04623	0.408935994	0.483328193	0.622546792	0.202055931	0.485205114	0.534958303	0.564463377	0.527066171	0.569207907	0.376363665	0.502480149	0.513202012	0.542215288	0.460117877	0.578264117	0.491360726					
Diffractaic Acid	KEGG_hsa04261	0.432022899	0.575639427	0.562996745	0.229322031	0.594357133	0.523964882	0.549129069	0.512430966	0.684139669	0.326369703	0.48266533	0.525830507	0.599288702	0.522755146	0.503213227	0.508275029					
Diffractaic Acid	KEGG_hsa04630	0.676790655	0.718848705	0.659822762	0.341334671	0.641027927	0.586786628	0.731572628	0.660091698	0.72989291	0.429354787	0.679459035	0.647747934	0.579030871	0.627763987	0.756000996	0.63103508					
Diffractaic Acid	KEGG_hsa04014	0.796342075	0.727993488	0.721186876	0.359411061	0.726467907	0.684041321	0.641991556	0.740365684	0.762129307	0.507699251	0.719256163	0.707028091	0.735625446	0.752355754	0.767410994	0.689953665					
Diffractaic Acid	KEGG_hsa00600	0.203292772	0.160112306	0.093819357	0.090458952	0.189209163	0.119755708	0.166974336	0.074970394	0.127804667	0.108329356	0.06869895	0.096106343	0.09014038	0.274002314	0.184129179	0.136520278					
Diffractaic Acid	KEGG_hsa04151	0.864065349	0.824820399	0.811577439	0.57919538	0.811039209	0.858856022	0.857004642	0.8217417	0.899210215	0.666339338	0.746360183	0.728894413	0.795853674	0.822768748	0.861621141	0.79662319					
Diffractaic Acid	KEGG_hsa04066	0.74437964	0.789048016	0.713066399	0.480638772	0.701394498	0.756938457	0.732459366	0.725260556	0.846556067	0.618538499	0.71220994	0.74476099	0.745957971	0.639925957	0.750785053	0.713461345					
Diffractaic Acid	KEGG_hsa00520	0.153880134	0.113456696	0.198791355	0.026536141	0.248476133	0.130842224	0.194313407	0.033521637	0.205586523	0.058213707	0.142770439	0.144565597	0.081589267	0.224540278	0.182942256	0.142668386					
Diffractaic Acid	KEGG_hsa00604	0.042808808	0.088431984	0.111646317	0.037717864	0.145825535	0.075569168	0.109445572	0.027697897	0.079800889	0.097677082	0.048965786	0.089108214	0.022885533	0.237232745	0.078200623	0.086200934					
Diffractaic Acid	KEGG_hsa05220	0.721846581	0.756489515	0.731772363	0.481112868	0.671708465	0.764830112	0.733834743	0.739429176	0.797680855	0.616464198	0.694902003	0.754863799	0.767745733	0.75803405	0.808353603	0.719937871					
Diffractaic Acid	KEGG_hsa01521	0.709961116	0.685455978	0.718982518	0.478763431	0.702872634	0.735255003	0.798473656	0.699817896	0.802169502	0.68053031	0.655878782	0.731118739	0.723308623	0.688892841	0.72382021	0.702353416					
Diffractaic Acid	KEGG_hsa05034	0.516189933	0.491555929	0.424821764	0.208520085	0.453639179	0.411070913	0.41407308	0.397308469	0.583350897	0.235010996	0.418777794	0.50133878	0.534944654	0.405919164	0.610324085	0.440456381					
Diffractaic Acid	KEGG_hsa00100	0.077276349	0.236564994	0.193670586	0.094275191	0.222983584	0.241940781	0.20329538	0.091896921	0.240916625	0.160038009	0.153069541	0.249535054	0.103626981	0.288165659	0.221665874	0.185261435					
Diffractaic Acid	KEGG_hsa00561	0.177736148	0.237403303	0.169471025	0.0563921	0.238618627	0.236757547	0.249190509	0.198883265	0.311390907	0.175457031	0.114356883	0.214463115	0.152559191	0.167021856	0.260153383	0.197323659					
Diffractaic Acid	KEGG_hsa01200	0.312547535	0.397011817	0.287091136	0.092702903	0.21171771	0.170157835	0.214690655	0.26736331	0.450455308	0.093249552	0.248931572	0.245445147	0.279716998	0.277105868	0.150804713	0.246599471					
Diffractaic Acid	KEGG_hsa04080	0.406488091	0.535051525	0.605424166	0.188051373	0.429980755	0.526143312	0.436973423	0.607791841	0.66080147	0.302544475	0.526659966	0.489438921	0.436803788	0.46304065	0.533150852	0.476556307					
Diffractaic Acid	KEGG_hsa03030	0.172139093	0.180155605	0.218700573	0.064287893	0.201274619	0.160582229	0.155473143	0.142437294	0.152762219	0.109285779	0.158591703	0.168609649	0.114937291	0.177433595	0.259139776	0.162387364					
Diffractaic Acid	KEGG_hsa04062	0.663027406	0.767553627	0.757936001	0.419935673	0.749129832	0.768410683	0.621977568	0.707116663	0.782446921	0.585742295	0.70384717	0.687882781	0.737591147	0.79014343	0.732745647	0.69836579					
Diffractaic Acid	KEGG_hsa03410	0.122833945	0.239376664	0.183681116	0.031440202	0.20987843	0.100788377	0.218111575	0.091747142	0.19747442	0.131541833	0.121084116	0.120013006	0.126628682	0.137076631	0.333129287	0.157653695					
Diffractaic Acid	KEGG_hsa04921	0.606689453	0.642856956	0.597405612	0.313869834	0.52068454	0.686234951	0.699827671	0.605504274	0.684226811	0.396834522	0.636130512	0.605547309	0.607974648	0.694560468	0.641137242	0.595965654					
Diffractaic Acid	KEGG_hsa04911	0.311098456	0.377271384	0.322438836	0.127950042	0.345362931	0.363304347	0.320611447	0.203742892	0.378016204	0.21459958	0.317288369	0.373191506	0.423438936	0.316793531	0.310796857	0.313727021					
Diffractaic Acid	KEGG_hsa05231	0.640099823	0.678741336	0.721356571	0.366863728	0.629046023	0.632823884	0.690374851	0.637845337	0.737087846	0.447726041	0.71019268	0.699855328	0.578058243	0.62709415	0.706000865	0.633544447					
Diffractaic Acid	KEGG_hsa00062	0.108138084	0.151717097	0.235075176	0.097715311	0.170496672	0.196002573	0.264966458	0.172148496	0.209925756	0.099361435	0.145694256	0.138208777	0.197527826	0.141642421	0.428041637	0.183777465					
Diffractaic Acid	KEGG_hsa04210	0.764846206	0.828810334	0.856552362	0.579831123	0.771922767	0.852944434	0.838118315	0.814329863	0.899756134	0.674611509	0.832100153	0.82243973	0.798733532	0.829667091	0.897459149	0.804141514					
Diffractaic Acid	KEGG_hsa05168	0.795014083	0.735474825	0.78509146	0.445053905	0.684807479	0.711448371	0.77939558	0.717315435	0.823441029	0.52066797	0.775623739	0.685780168	0.694742382	0.790675879	0.84168762	0.719081328					
Diffractaic Acid	KEGG_hsa04110	0.514904082	0.667157471	0.625271082	0.290693343	0.488504827	0.544386208	0.457273901	0.553758323	0.691096246	0.317848742	0.476543158	0.536817312	0.573590875	0.506413341	0.638684928	0.525529589					
Diffractaic Acid	KEGG_hsa05215	0.746409416	0.77075541	0.781982243	0.44239682	0.739186645	0.737973332	0.801722884	0.753461838	0.797606945	0.754384518	0.736924589	0.747613311	0.749608576	0.703887284	0.807676017	0.738105989					
Diffractaic Acid	KEGG_hsa05144	0.590997934	0.69784987	0.6431517	0.349074692	0.533631802	0.639308751	0.674185455	0.690552235	0.790104687	0.480718344	0.647446454	0.653377593	0.632821441	0.613253057	0.66542834	0.620126824					
Diffractaic Acid	KEGG_hsa04114	0.45185864	0.551853418	0.509250224	0.126819372	0.491630167	0.437356561	0.392295927	0.575808764	0.647955775	0.327586204	0.370996118	0.501414359	0.574338436	0.41088593	0.621494293	0.466102946					
Diffractaic Acid	KEGG_hsa04728	0.470458686	0.53574729	0.53437686	0.201088831	0.533326864	0.534064472	0.560369551	0.545715034	0.609205365	0.407933801	0.484862417	0.470355272	0.476956487	0.428477496	0.604672074	0.493174033					
Diffractaic Acid	KEGG_hsa00534	0.165618166	0.114039369	0.151749104	0.032465179	0.231511608	0.088167928	0.149312392	0.173711911	0.095646866	0.1768004	0.146301761	0.143344	0.115883715	0.139473692	0.28077662	0.146986847					
Diffractaic Acid	KEGG_hsa04917	0.673706174	0.747689366	0.718419313	0.439262688	0.774116933	0.742956281	0.692699134	0.726557136	0.793229401	0.623618662	0.71266526	0.716153085	0.708478987	0.652642787	0.792042375	0.700949172					
Diffractaic Acid	KEGG_hsa04340	0.256414264	0.224937856	0.229116067	0.072016574	0.255984813	0.19937776	0.273254335	0.099632241	0.341394365	0.096111782	0.22662288	0.230886921	0.182546109	0.210304573	0.206057951	0.206977233					
Diffractaic Acid	KEGG_hsa05146	0.713104546	0.763215959	0.694555044	0.398334831	0.640682757	0.723699629	0.693112373	0.733823001	0.810559928	0.576613128	0.767207444	0.730663478	0.723781586	0.696123779	0.716823161	0.692153376					
Diffractaic Acid	KEGG_hsa00983	0.459145874	0.482602626	0.350266546	0.123093009	0.438492298	0.400753975	0.406025946	0.313422531	0.506681979	0.216315985	0.349404871	0.331976026	0.192792207	0.347612381	0.393754214	0.354156031					
Diffractaic Acid	KEGG_hsa05164	0.80877316	0.85025084	0.825055659	0.567408264	0.847364366	0.814004123	0.905767202	0.823356807	0.839760542	0.777295113	0.750300467	0.847222805	0.835604548	0.74422729	0.892552853	0.808596269					
Diffractaic Acid	KEGG_hsa04390	0.359870791	0.54233408	0.473662704	0.232127205	0.451291203	0.359758884	0.502134621	0.420722604	0.557523191	0.223297909	0.355883628	0.432897568	0.431789488	0.411477029	0.556440771	0.420747445					
Diffractaic Acid	KEGG_hsa04933	0.808833897	0.807709217	0.821814895	0.510320544	0.743524075	0.795069039	0.826247692	0.820904434	0.892637074	0.743081808	0.789402366	0.803626299	0.841240525	0.834516883	0.816942155	0.790391394					
Diffractaic Acid	KEGG_hsa05152	0.838788092	0.845358312	0.801872253	0.49721542	0.826319098	0.798656881	0.890564382	0.817686319	0.856767416	0.771139741	0.762817323	0.828512192	0.837325752	0.745761216	0.84660846	0.797692857					
Diffractaic Acid	KEGG_hsa04144	0.54683882	0.390391976	0.433372527	0.07958699	0.460737318	0.390737444	0.396120489	0.39972499	0.57729125	0.229903474	0.436062276	0.318101168	0.481744558	0.482172817	0.408493131	0.402085282					
Diffractaic Acid	KEGG_hsa01523	0.505264938	0.578748763	0.593986213	0.273793221	0.475546032	0.538311064	0.612140656	0.546700239	0.668279111	0.331428528	0.543592155	0.539523423	0.665110826	0.449759722	0.629430115	0.530107667					
Diffractaic Acid	KEGG_hsa01524	0.693642437	0.73976016	0.766332924	0.446438551	0.731312156	0.757746041	0.775522292	0.758176744	0.866444647	0.546203554	0.728861034	0.727006614	0.740297377	0.752299845	0.78483659	0.720992064					
Diffractaic Acid	KEGG_hsa00190	0.477120996	0.304953158	0.371325523	0.117238365	0.324552178	0.204768524	0.429798782	0.290571064	0.381479353	0.14769733	0.347507656	0.276094884	0.283738315	0.313223243	0.405644178	0.311714236					
Diffractaic Acid	KEGG_hsa04975	0.238956451	0.204393387	0.210257605	0.037480131	0.21775566	0.153287843	0.249542221	0.151278272	0.192368254	0.106317423	0.217149496	0.219697863	0.163982078	0.123725459	0.29888314	0.185671686					
Diffractaic Acid	KEGG_hsa03022	0.123314604	0.113632552	0.21144855	0.047122858	0.138384581	0.173716441	0.306805253	0.088946529	0.133103654	0.096749991	0.137078851	0.112877741	0.128046304	0.184049696	0.200651273	0.146395259					
Diffractaic Acid	KEGG_hsa04659	0.729691625	0.753804326	0.768990874	0.417268455	0.684719682	0.700372159	0.819402933	0.813427389	0.807834327	0.636419237	0.686996877	0.75528872	0.730892479	0.68712759	0.843027532	0.722350947					
Diffractaic Acid	KEGG_hsa00140	0.442213833	0.626286864	0.615321159	0.351737916	0.554780602	0.467543483	0.629293025	0.510855556	0.718847215	0.325992376	0.599314749	0.518353105	0.470326602	0.49315691	0.475321412	0.519956321					
Diffractaic Acid	KEGG_hsa05033	0.214020759	0.262298614	0.275248975	0.17907691	0.214151099	0.282639831	0.30741626	0.30770418	0.22629267	0.245929584	0.365010709	0.206794411	0.16682142	0.216702893	0.241081089	0.247412627					
Diffractaic Acid	KEGG_hsa04971	0.307193756	0.254544735	0.229478598	0.098750941	0.250608206	0.263519645	0.348550856	0.203287169	0.35986957	0.140680522	0.295896947	0.236592308	0.294361621	0.314741552	0.278062314	0.258409249					
Diffractaic Acid	KEGG_hsa04514	0.371870309	0.453540117	0.381653309	0.093358546	0.438133419	0.384930909	0.377377003	0.338552773	0.413433313	0.267802447	0.377923399	0.457077861	0.301188797	0.350786984	0.407826185	0.361030358					
Diffractaic Acid	KEGG_hsa00250	0.176706731	0.130731836	0.143056795	0.022923641	0.198144406	0.093944646	0.256404161	0.155049011	0.266226649	0.086048551	0.093434095	0.104940027	0.087983184	0.176060259	0.195815429	0.145831295					
Diffractaic Acid	KEGG_hsa04668	0.76828748	0.83625412	0.840631485	0.582530677	0.763847053	0.830816269	0.848241866	0.770055771	0.870121002	0.764333487	0.772282422	0.820365727	0.813688278	0.751590669	0.868530512	0.793438454					
Diffractaic Acid	KEGG_hsa04720	0.550517142	0.55758512	0.61942929	0.261543989	0.606511474	0.45403415	0.560061932	0.497349054	0.667507052	0.315993279	0.493193477	0.582777739	0.462052017	0.561164975	0.447052538	0.509118215					
Diffractaic Acid	KEGG_hsa05224	0.781172752	0.780150831	0.706067085	0.359050602	0.733232498	0.75938338	0.684219182	0.706223786	0.767161131	0.477691054	0.701380491	0.717947483	0.694423974	0.655979097	0.777423739	0.686767139					
Diffractaic Acid	KEGG_hsa04658	0.729369998	0.736192942	0.696529746	0.450020283	0.702156305	0.646269739	0.771059036	0.686216116	0.720466673	0.493236691	0.633692622	0.623289883	0.63954556	0.653799593	0.81744194	0.666619142					
Diffractaic Acid	KEGG_hsa00740	0.127505213	0.077023424	0.066605851	0.036539581	0.121125989	0.056764264	0.100425906	0.046370488	0.138619334	0.257347196	0.136128992	0.10872554	0.06150246	0.123365983	0.11144498	0.104633013					
Diffractaic Acid	KEGG_hsa05323	0.631982386	0.717819631	0.70502001	0.385861844	0.601898432	0.689802289	0.601691544	0.660151064	0.753957272	0.519687712	0.696071684	0.688528419	0.644739091	0.568529367	0.690969408	0.63711401					
Diffractaic Acid	KEGG_hsa04213	0.513842404	0.571483731	0.638833463	0.230927706	0.614983439	0.521585166	0.476178139	0.563600004	0.600522816	0.372739822	0.48668921	0.487424135	0.557928681	0.579972148	0.591148078	0.52052393					
Diffractaic Acid	KEGG_hsa03420	0.137579024	0.157049537	0.174900413	0.032536492	0.131503135	0.089269623	0.160635561	0.124034591	0.152460366	0.105248161	0.129888028	0.181863084	0.103019737	0.166391894	0.317333043	0.144247513					
Diffractaic Acid	KEGG_hsa04721	0.300065488	0.176235199	0.137908697	0.019750971	0.21113281	0.12811929	0.21190235	0.132333055	0.173487633	0.210823625	0.110270128	0.214301705	0.100918204	0.278401434	0.303824335	0.180631662					
Diffractaic Acid	KEGG_hsa00380	0.258440733	0.464798212	0.399248272	0.082668193	0.285915256	0.350007564	0.41877228	0.475498825	0.364002615	0.211435646	0.293639302	0.305685282	0.260042369	0.216201663	0.322740346	0.313939771					
